npieces: 5000
capacity: 1208325
1 405 405 
2 86 86 
3 982 982 
4 250 250 
5 408 408 
6 152 152 
7 757 757 
8 464 464 
9 322 322 
10 521 521 
11 963 963 
12 925 925 
13 139 139 
14 233 233 
15 53 53 
16 887 887 
17 827 827 
18 734 734 
19 300 300 
20 830 830 
21 753 753 
22 167 167 
23 205 205 
24 679 679 
25 138 138 
26 235 235 
27 878 878 
28 30 30 
29 330 330 
30 919 919 
31 574 574 
32 832 832 
33 779 779 
34 294 294 
35 930 930 
36 54 54 
37 39 39 
38 146 146 
39 352 352 
40 645 645 
41 587 587 
42 449 449 
43 25 25 
44 523 523 
45 546 546 
46 348 348 
47 848 848 
48 500 500 
49 426 426 
50 817 817 
51 466 466 
52 642 642 
53 128 128 
54 536 536 
55 577 577 
56 731 731 
57 795 795 
58 106 106 
59 809 809 
60 852 852 
61 135 135 
62 581 581 
63 853 853 
64 36 36 
65 993 993 
66 764 764 
67 143 143 
68 123 123 
69 506 506 
70 187 187 
71 779 779 
72 1 1 
73 698 698 
74 1 1 
75 710 710 
76 723 723 
77 674 674 
78 70 70 
79 608 608 
80 335 335 
81 285 285 
82 20 20 
83 763 763 
84 57 57 
85 436 436 
86 697 697 
87 783 783 
88 319 319 
89 357 357 
90 746 746 
91 596 596 
92 207 207 
93 895 895 
94 116 116 
95 987 987 
96 96 96 
97 565 565 
98 316 316 
99 354 354 
100 133 133 
101 28 28 
102 831 831 
103 650 650 
104 734 734 
105 835 835 
106 803 803 
107 694 694 
108 921 921 
109 46 46 
110 316 316 
111 393 393 
112 470 470 
113 215 215 
114 586 586 
115 700 700 
116 392 392 
117 834 834 
118 88 88 
119 276 276 
120 423 423 
121 762 762 
122 672 672 
123 44 44 
124 58 58 
125 373 373 
126 49 49 
127 364 364 
128 897 897 
129 265 265 
130 842 842 
131 94 94 
132 265 265 
133 282 282 
134 881 881 
135 16 16 
136 129 129 
137 538 538 
138 356 356 
139 603 603 
140 449 449 
141 907 907 
142 321 321 
143 527 527 
144 83 83 
145 804 804 
146 817 817 
147 129 129 
148 737 737 
149 477 477 
150 550 550 
151 946 946 
152 206 206 
153 56 56 
154 622 622 
155 381 381 
156 281 281 
157 750 750 
158 24 24 
159 108 108 
160 507 507 
161 707 707 
162 659 659 
163 895 895 
164 26 26 
165 928 928 
166 677 677 
167 947 947 
168 310 310 
169 259 259 
170 777 777 
171 211 211 
172 672 672 
173 581 581 
174 802 802 
175 854 854 
176 859 859 
177 184 184 
178 740 740 
179 533 533 
180 370 370 
181 674 674 
182 578 578 
183 86 86 
184 905 905 
185 178 178 
186 289 289 
187 65 65 
188 480 480 
189 438 438 
190 412 412 
191 951 951 
192 602 602 
193 95 95 
194 417 417 
195 58 58 
196 404 404 
197 130 130 
198 616 616 
199 94 94 
200 120 120 
201 267 267 
202 612 612 
203 730 730 
204 569 569 
205 8 8 
206 466 466 
207 26 26 
208 297 297 
209 7 7 
210 663 663 
211 684 684 
212 863 863 
213 181 181 
214 862 862 
215 956 956 
216 268 268 
217 964 964 
218 214 214 
219 783 783 
220 740 740 
221 488 488 
222 225 225 
223 217 217 
224 362 362 
225 831 831 
226 825 825 
227 475 475 
228 339 339 
229 555 555 
230 726 726 
231 596 596 
232 525 525 
233 781 781 
234 979 979 
235 19 19 
236 41 41 
237 79 79 
238 670 670 
239 646 646 
240 243 243 
241 61 61 
242 389 389 
243 970 970 
244 610 610 
245 297 297 
246 54 54 
247 952 952 
248 371 371 
249 403 403 
250 431 431 
251 976 976 
252 288 288 
253 265 265 
254 44 44 
255 869 869 
256 678 678 
257 352 352 
258 39 39 
259 333 333 
