npieces: 5000
capacity: 15827758
1 7759 7759 
2 4113 4113 
3 411 411 
4 2402 2402 
5 5505 5505 
6 8275 8275 
7 9210 9210 
8 6831 6831 
9 2715 2715 
10 2037 2037 
11 6089 6089 
12 1548 1548 
13 5628 5628 
14 3645 3645 
15 6379 6379 
16 1815 1815 
17 9636 9636 
18 6482 6482 
19 1929 1929 
20 1590 1590 
21 2787 2787 
22 4586 4586 
23 906 906 
24 4782 4782 
25 235 235 
26 5294 5294 
27 715 715 
28 5029 5029 
29 6020 6020 
30 3626 3626 
31 3916 3916 
32 7903 7903 
33 4700 4700 
34 6737 6737 
35 6647 6647 
36 6949 6949 
37 9848 9848 
38 3422 3422 
39 8765 8765 
40 4517 4517 
41 460 460 
42 4885 4885 
43 4831 4831 
44 4946 4946 
45 2643 2643 
46 5863 5863 
47 966 966 
48 7819 7819 
49 7804 7804 
50 9908 9908 
51 8031 8031 
52 4842 4842 
53 7473 7473 
54 6507 6507 
55 231 231 
56 2035 2035 
57 9013 9013 
58 9453 9453 
59 8926 8926 
60 988 988 
61 1465 1465 
62 8528 8528 
63 6523 6523 
64 7131 7131 
65 9131 9131 
66 2751 2751 
67 4268 4268 
68 9194 9194 
69 2875 2875 
70 7503 7503 
71 5352 5352 
72 360 360 
73 7131 7131 
74 9068 9068 
75 3892 3892 
76 7514 7514 
77 6371 6371 
78 1906 1906 
79 7838 7838 
80 8031 8031 
81 6142 6142 
82 6023 6023 
83 8393 8393 
84 6113 6113 
85 7813 7813 
86 4133 4133 
87 6341 6341 
88 3142 3142 
89 9670 9670 
90 678 678 
91 5130 5130 
92 4534 4534 
93 5377 5377 
94 936 936 
95 1857 1857 
96 6584 6584 
97 8798 8798 
98 4880 4880 
99 5919 5919 
100 8821 8821 
101 3342 3342 
102 3642 3642 
103 6367 6367 
104 8718 8718 
105 5468 5468 
106 2878 2878 
107 4139 4139 
108 5192 5192 
109 4288 4288 
110 4751 4751 
111 4855 4855 
112 3653 3653 
113 288 288 
114 3726 3726 
115 9818 9818 
116 6863 6863 
117 2675 2675 
118 8395 8395 
119 9737 9737 
120 5902 5902 
121 7300 7300 
122 1899 1899 
123 1298 1298 
124 6313 6313 
125 351 351 
126 4661 4661 
127 3314 3314 
128 2585 2585 
129 7483 7483 
130 7718 7718 
131 8051 8051 
132 1992 1992 
133 4292 4292 
134 3252 3252 
135 1766 1766 
136 9353 9353 
137 8163 8163 
138 9984 9984 
139 1401 1401 
140 1777 1777 
141 6237 6237 
142 6852 6852 
143 4613 4613 
144 5858 5858 
145 4485 4485 
146 6364 6364 
147 2758 2758 
148 7305 7305 
149 9647 9647 
150 7266 7266 
151 7016 7016 
152 9213 9213 
153 2690 2690 
154 8017 8017 
155 4538 4538 
156 6152 6152 
157 4120 4120 
158 2027 2027 
159 6738 6738 
160 4803 4803 
161 453 453 
162 6086 6086 
163 829 829 
164 8473 8473 
165 3346 3346 
166 4785 4785 
167 6177 6177 
168 3085 3085 
169 2245 2245 
170 7412 7412 
171 8657 8657 
172 5720 5720 
173 1215 1215 
174 7477 7477 
175 1179 1179 
176 8298 8298 
177 5409 5409 
178 5223 5223 
179 6658 6658 
180 1810 1810 
181 2412 2412 
182 1277 1277 
183 884 884 
184 7673 7673 
185 7300 7300 
186 9389 9389 
187 6199 6199 
188 4120 4120 
189 5647 5647 
190 2943 2943 
191 8292 8292 
192 3546 3546 
193 3936 3936 
194 3828 3828 
195 8896 8896 
196 7131 7131 
197 107 107 
198 9844 9844 
199 5171 5171 
200 1728 1728 
201 4500 4500 
202 1072 1072 
203 2983 2983 
204 6305 6305 
205 4777 4777 
206 9094 9094 
207 5439 5439 
