npieces: 500
capacity: 38623
1 1224 1116 
2 117 112 
3 1360 1240 
4 585 560 
5 468 448 
6 952 868 
7 468 448 
8 351 336 
9 1088 992 
10 936 896 
11 952 868 
12 117 112 
13 819 784 
14 819 784 
15 136 124 
16 680 620 
17 1053 1008 
18 585 560 
19 1170 1120 
20 351 336 
21 136 124 
22 819 784 
23 1170 1120 
24 544 496 
25 272 248 
26 234 224 
27 117 112 
28 680 620 
29 1088 992 
30 952 868 
31 1360 1240 
32 351 336 
33 1170 1120 
34 272 248 
35 1360 1240 
36 1053 1008 
37 1360 1240 
38 117 112 
39 1088 992 
40 702 672 
41 1224 1116 
42 952 868 
43 544 496 
44 1170 1120 
45 936 896 
46 1224 1116 
47 468 448 
48 936 896 
49 1088 992 
50 702 672 
51 816 744 
52 936 896 
53 1170 1120 
54 234 224 
55 117 112 
56 680 620 
57 351 336 
58 351 336 
59 544 496 
60 1170 1120 
61 819 784 
62 351 336 
63 816 744 
64 936 896 
65 468 448 
66 1088 992 
67 117 112 
68 117 112 
69 234 224 
70 702 672 
71 272 248 
72 1360 1240 
73 680 620 
74 936 896 
75 408 372 
76 544 496 
77 1360 1240 
78 702 672 
79 936 896 
80 272 248 
81 680 620 
82 468 448 
83 234 224 
84 351 336 
85 408 372 
86 408 372 
87 544 496 
88 952 868 
89 351 336 
90 544 496 
91 117 112 
92 351 336 
93 1224 1116 
94 1170 1120 
95 952 868 
96 136 124 
97 1088 992 
98 816 744 
99 816 744 
100 272 248 
101 117 112 
102 680 620 
103 1053 1008 
104 1360 1240 
105 408 372 
106 816 744 
107 819 784 
108 952 868 
109 1170 1120 
110 816 744 
111 117 112 
112 544 496 
113 234 224 
114 468 448 
115 952 868 
116 936 896 
117 272 248 
118 585 560 
119 816 744 
120 468 448 
121 1170 1120 
122 816 744 
123 1053 1008 
124 468 448 
125 408 372 
126 680 620 
127 117 112 
128 351 336 
129 351 336 
130 136 124 
131 136 124 
132 936 896 
133 1224 1116 
134 234 224 
135 680 620 
136 1360 1240 
137 468 448 
138 1170 1120 
139 936 896 
140 680 620 
141 1088 992 
142 585 560 
143 936 896 
144 408 372 
145 1053 1008 
146 1053 1008 
147 816 744 
148 136 124 
149 1170 1120 
150 234 224 
151 680 620 
152 1360 1240 
153 585 560 
154 1170 1120 
155 952 868 
156 408 372 
157 1088 992 
158 234 224 
159 544 496 
160 816 744 
161 136 124 
162 819 784 
163 117 112 
164 680 620 
165 468 448 
166 702 672 
167 1224 1116 
168 952 868 
169 544 496 
170 1053 1008 
171 136 124 
172 1088 992 
173 544 496 
174 234 224 
175 1224 1116 
176 408 372 
177 1053 1008 
178 1088 992 
179 1170 1120 
180 272 248 
181 952 868 
182 234 224 
183 816 744 
184 1224 1116 
185 936 896 
186 936 896 
187 1088 992 
188 272 248 
189 544 496 
190 468 448 
191 1088 992 
192 936 896 
193 702 672 
194 117 112 
195 1360 1240 
196 816 744 
197 234 224 
198 680 620 
199 468 448 
200 272 248 
201 1224 1116 
202 1170 1120 
203 1360 1240 
204 272 248 
205 816 744 
206 351 336 
207 585 560 
208 585 560 
209 585 560 
210 272 248 
211 234 224 
212 816 744 
213 136 124 
214 408 372 
215 136 124 
216 1360 1240 
217 952 868 
218 1224 1116 
219 1053 1008 
220 936 896 
221 117 112 
222 952 868 
223 952 868 
224 272 248 
225 819 784 
226 272 248 
227 1053 1008 
228 351 336 
229 1360 1240 
230 952 868 
231 544 496 
232 234 224 
233 234 224 
234 819 784 
235 1170 1120 
236 272 248 
237 1088 992 
238 1170 1120 
239 1170 1120 
240 234 224 
241 234 224 
242 680 620 
243 544 496 
244 680 620 
245 272 248 
246 351 336 
247 351 336 
248 351 336 
249 952 868 
250 272 248 
251 117 112 
252 234 224 
253 1088 992 
254 408 372 
255 1224 1116 
256 1170 1120 
257 234 224 
258 117 112 
259 1224 1116 
260 234 224 
261 1170 1120 
262 351 336 
263 468 448 
264 819 784 
265 952 868 
266 1053 1008 
267 234 224 
268 816 744 
269 702 672 
270 819 784 
271 702 672 
272 351 336 
273 136 124 
274 234 224 
275 1360 1240 
276 819 784 
277 1170 1120 
278 1053 1008 
279 544 496 
280 544 496 
281 819 784 
282 408 372 
283 351 336 
284 952 868 
285 1170 1120 
286 1360 1240 
287 468 448 
288 1170 1120 
289 680 620 
290 1053 1008 
291 585 560 
292 702 672 
293 234 224 
294 136 124 
295 1360 1240 
296 819 784 
297 1088 992 
298 1088 992 
299 680 620 
300 816 744 
301 680 620 
302 680 620 
303 408 372 
304 585 560 
305 1170 1120 
306 936 896 
307 680 620 
308 117 112 
309 117 112 
310 819 784 
311 117 112 
312 816 744 
313 1224 1116 
314 117 112 
315 585 560 
316 544 496 
317 117 112 
318 272 248 
319 136 124 
320 272 248 
321 819 784 
322 1170 1120 
323 468 448 
324 585 560 
325 1088 992 
326 816 744 
327 1088 992 
328 544 496 
329 702 672 
330 234 224 
331 234 224 
332 680 620 
333 234 224 
334 1170 1120 
335 544 496 
336 1360 1240 
337 408 372 
338 1170 1120 
339 702 672 
340 1224 1116 
341 702 672 
342 272 248 
343 819 784 
344 1088 992 
345 819 784 
346 1170 1120 
347 1170 1120 
348 351 336 
349 1170 1120 
350 936 896 
351 816 744 
352 272 248 
353 585 560 
354 819 784 
355 136 124 
356 952 868 
357 351 336 
358 351 336 
359 272 248 
360 351 336 
361 1170 1120 
362 819 784 
363 272 248 
364 408 372 
365 468 448 
366 952 868 
367 952 868 
368 702 672 
369 816 744 
370 1224 1116 
371 819 784 
372 816 744 
373 272 248 
374 136 124 
375 1170 1120 
376 234 224 
377 136 124 
378 816 744 
379 468 448 
380 1170 1120 
381 936 896 
382 1170 1120 
383 1360 1240 
384 816 744 
385 819 784 
386 1053 1008 
387 952 868 
388 1224 1116 
389 234 224 
390 351 336 
391 1088 992 
392 936 896 
393 1088 992 
394 1224 1116 
395 468 448 
396 272 248 
397 819 784 
398 1053 1008 
399 351 336 
400 702 672 
401 952 868 
402 1224 1116 
403 117 112 
404 702 672 
405 816 744 
406 136 124 
407 544 496 
408 585 560 
409 936 896 
410 816 744 
411 234 224 
412 680 620 
413 1224 1116 
414 544 496 
415 952 868 
416 468 448 
417 136 124 
418 408 372 
419 819 784 
420 117 112 
421 544 496 
422 585 560 
423 272 248 
424 585 560 
425 816 744 
426 952 868 
427 117 112 
428 680 620 
429 585 560 
430 234 224 
431 117 112 
432 1053 1008 
433 1053 1008 
434 1053 1008 
435 1360 1240 
436 117 112 
437 234 224 
438 136 124 
439 117 112 
440 234 224 
441 819 784 
442 585 560 
443 544 496 
444 816 744 
445 1170 1120 
446 702 672 
447 936 896 
448 1088 992 
449 1170 1120 
450 1170 1120 
451 1170 1120 
452 585 560 
453 351 336 
454 680 620 
455 1088 992 
456 680 620 
457 816 744 
458 952 868 
459 816 744 
460 680 620 
461 408 372 
462 1360 1240 
463 680 620 
464 1088 992 
465 702 672 
466 1088 992 
467 1088 992 
468 680 620 
469 1088 992 
470 136 124 
471 819 784 
472 468 448 
473 1088 992 
474 351 336 
475 351 336 
476 819 784 
477 1224 1116 
478 408 372 
479 952 868 
480 234 224 
481 1224 1116 
482 585 560 
