npieces: 1000
capacity: 37131
1 453 393 
2 1057 917 
3 1208 1048 
4 1359 1179 
5 236 196 
6 708 588 
7 354 294 
8 944 784 
9 472 392 
10 755 655 
11 604 524 
12 1062 882 
13 236 196 
14 472 392 
15 1180 980 
16 354 294 
17 453 393 
18 906 786 
19 236 196 
20 236 196 
21 604 524 
22 118 98 
23 472 392 
24 1180 980 
25 151 131 
26 453 393 
27 906 786 
28 604 524 
29 826 686 
30 354 294 
31 755 655 
32 354 294 
33 944 784 
34 472 392 
35 1359 1179 
36 1359 1179 
37 1180 980 
38 453 393 
39 906 786 
40 1057 917 
41 906 786 
42 151 131 
43 755 655 
44 118 98 
45 1510 1310 
46 1510 1310 
47 1359 1179 
48 236 196 
49 906 786 
50 1057 917 
51 944 784 
52 453 393 
53 604 524 
54 1208 1048 
55 1510 1310 
56 236 196 
57 1359 1179 
58 1180 980 
59 1180 980 
60 1057 917 
61 708 588 
62 1180 980 
63 1180 980 
64 118 98 
65 302 262 
66 236 196 
67 755 655 
68 1180 980 
69 944 784 
70 472 392 
71 708 588 
72 1359 1179 
73 590 490 
74 1359 1179 
75 708 588 
76 1057 917 
77 1062 882 
78 590 490 
79 472 392 
80 604 524 
81 151 131 
82 826 686 
83 1180 980 
84 1180 980 
85 236 196 
86 826 686 
87 354 294 
88 453 393 
89 590 490 
90 302 262 
91 590 490 
92 1180 980 
93 944 784 
94 590 490 
95 944 784 
96 1057 917 
97 1359 1179 
98 826 686 
99 1359 1179 
100 354 294 
101 151 131 
102 302 262 
103 151 131 
104 906 786 
105 1359 1179 
106 118 98 
107 354 294 
108 604 524 
109 1062 882 
110 708 588 
111 755 655 
112 1510 1310 
113 1062 882 
114 906 786 
115 1208 1048 
116 590 490 
117 1510 1310 
118 1359 1179 
119 1208 1048 
120 354 294 
121 302 262 
122 236 196 
123 118 98 
124 708 588 
125 1208 1048 
126 590 490 
127 826 686 
128 302 262 
129 944 784 
130 1208 1048 
131 1359 1179 
132 1062 882 
133 472 392 
134 453 393 
135 236 196 
136 1359 1179 
137 1359 1179 
138 302 262 
139 1180 980 
140 708 588 
141 118 98 
142 354 294 
143 472 392 
144 236 196 
145 118 98 
146 236 196 
147 472 392 
148 1359 1179 
149 1359 1179 
150 906 786 
151 236 196 
152 590 490 
153 354 294 
154 472 392 
155 604 524 
156 151 131 
157 354 294 
158 590 490 
159 708 588 
160 118 98 
161 118 98 
162 1359 1179 
163 1180 980 
164 1510 1310 
165 1359 1179 
166 604 524 
167 944 784 
168 755 655 
169 1062 882 
170 354 294 
171 302 262 
172 354 294 
173 118 98 
174 1057 917 
175 472 392 
176 354 294 
177 1359 1179 
178 1180 980 
179 590 490 
180 604 524 
181 1057 917 
182 118 98 
183 906 786 
184 151 131 
185 354 294 
186 944 784 
187 302 262 
188 354 294 
189 1057 917 
190 1359 1179 
191 472 392 
192 118 98 
193 906 786 
194 944 784 
195 604 524 
196 755 655 
197 453 393 
198 944 784 
199 151 131 
200 1208 1048 
201 151 131 
202 1057 917 
203 1510 1310 
204 1062 882 
205 151 131 
206 453 393 
207 1510 1310 
208 1510 1310 
209 1208 1048 
210 1510 1310 
211 118 98 
212 302 262 
213 1057 917 
214 118 98 
215 755 655 
216 354 294 
217 151 131 
218 1062 882 
219 118 98 
220 472 392 
221 472 392 
222 302 262 
223 826 686 
224 354 294 
225 151 131 
226 1510 1310 
227 755 655 
228 472 392 
229 302 262 
230 118 98 
231 1359 1179 
232 151 131 
233 906 786 
234 472 392 
235 604 524 
236 1208 1048 
237 118 98 
238 151 131 
239 604 524 
240 302 262 
241 472 392 
