npieces: 10000
capacity: 474221
1 627 727 
2 357 457 
3 831 931 
4 750 850 
5 93 193 
6 799 899 
7 574 674 
8 947 1047 
9 215 315 
10 353 453 
11 933 1033 
12 872 972 
13 56 156 
14 505 605 
15 127 227 
16 731 831 
17 952 1052 
18 294 394 
19 333 433 
20 546 646 
21 351 451 
22 422 522 
23 934 1034 
24 66 166 
25 735 835 
26 298 398 
27 103 203 
28 201 301 
29 848 948 
30 454 554 
31 808 908 
32 499 599 
33 320 420 
34 117 217 
35 483 583 
36 681 781 
37 780 880 
38 186 286 
39 953 1053 
40 825 925 
41 16 116 
42 433 533 
43 955 1055 
44 254 354 
45 95 195 
46 299 399 
47 178 278 
48 503 603 
49 416 516 
50 400 500 
51 99 199 
52 54 154 
53 597 697 
54 447 547 
55 227 327 
56 671 771 
57 697 797 
58 521 621 
59 618 718 
60 56 156 
61 941 1041 
62 572 672 
63 527 627 
64 823 923 
65 95 195 
66 67 167 
67 656 756 
68 494 594 
69 351 451 
70 835 935 
71 68 168 
72 140 240 
73 351 451 
74 968 1068 
75 96 196 
76 374 474 
77 239 339 
78 14 114 
79 810 910 
80 875 975 
81 994 1094 
82 851 951 
83 765 865 
84 253 353 
85 281 381 
86 81 181 
87 657 757 
88 938 1038 
89 786 886 
90 866 966 
91 190 290 
92 106 206 
93 821 921 
94 300 400 
95 733 833 
96 548 648 
97 682 782 
98 748 848 
99 635 735 
100 9 109 
101 362 462 
102 830 930 
103 539 639 
104 762 862 
105 872 972 
106 522 622 
107 383 483 
108 708 808 
109 748 848 
110 747 847 
111 443 543 
112 721 821 
113 868 968 
114 866 966 
115 278 378 
116 651 751 
117 279 379 
118 535 635 
119 509 609 
120 738 838 
121 624 724 
122 39 139 
123 918 1018 
124 797 897 
125 371 471 
126 481 581 
127 294 394 
128 173 273 
129 319 419 
130 338 438 
131 575 675 
132 644 744 
133 128 228 
134 480 580 
135 74 174 
136 141 241 
137 359 459 
138 804 904 
139 389 489 
140 469 569 
141 313 413 
142 600 700 
143 1 101 
144 654 754 
145 649 749 
146 400 500 
147 114 214 
148 981 1081 
149 419 519 
150 534 634 
151 396 496 
152 921 1021 
153 998 1098 
154 301 401 
155 214 314 
156 284 384 
157 196 296 
158 351 451 
159 294 394 
160 127 227 
161 553 653 
162 474 574 
163 225 325 
164 949 1049 
165 718 818 
166 549 649 
167 173 273 
168 905 1005 
169 161 261 
170 112 212 
171 957 1057 
172 644 744 
173 67 167 
174 313 413 
175 759 859 
176 294 394 
177 909 1009 
178 707 807 
179 566 666 
180 958 1058 
181 392 492 
182 537 637 
183 808 908 
184 509 609 
185 544 644 
186 137 237 
187 555 655 
188 788 888 
189 843 943 
190 555 655 
191 664 764 
192 894 994 
193 124 224 
194 936 1036 
195 988 1088 
196 47 147 
197 655 755 
198 832 932 
199 159 259 
200 908 1008 
201 744 844 
202 396 496 
203 555 655 
204 637 737 
205 765 865 
206 2 102 
207 283 383 
208 173 273 
209 692 792 
210 238 338 
211 45 145 
212 634 734 
213 346 446 
214 717 817 
215 742 842 
216 128 228 
217 210 310 
218 501 601 
219 768 868 
220 920 1020 
221 862 962 
222 889 989 
223 762 862 
224 557 657 
225 740 840 
226 593 693 
227 284 384 
228 759 859 
229 32 132 
230 973 1073 
231 678 778 
232 920 1020 
233 2 102 
234 146 246 
235 836 936 
236 516 616 
237 772 872 
238 645 745 
239 976 1076 
240 558 658 
241 243 343 
242 917 1017 
243 412 512 
244 38 138 
245 335 435 
246 829 929 
247 218 318 
248 182 282 
249 104 204 
250 415 515 
251 90 190 
252 420 520 
253 119 219 
254 692 792 
255 119 219 
256 361 461 
257 94 194 
258 975 1075 
259 774 874 
260 696 796 
261 629 729 
262 922 1022 
263 108 208 
264 266 366 
265 682 782 
266 495 595 
267 411 511 
268 806 906 
269 220 320 
270 561 661 
271 721 821 
272 431 531 
273 180 280 
274 828 928 
275 262 362 
276 533 633 
277 385 485 
278 358 458 
279 407 507 
280 517 617 
281 366 466 
282 73 173 
283 236 336 
284 404 504 
285 898 998 
286 25 125 
287 602 702 
288 799 899 
289 420 520 
290 591 691 
291 285 385 
292 270 370 
293 273 373 
294 792 892 
295 910 1010 
296 30 130 
297 980 1080 
298 800 900 
299 373 473 
300 350 450 
301 912 1012 
302 200 300 
303 436 536 
304 914 1014 
305 781 881 
306 607 707 
307 775 875 
308 579 679 
309 597 697 
310 740 840 
311 827 927 
312 863 963 
313 353 453 
314 657 757 
315 410 510 
316 244 344 
317 133 233 
318 619 719 
319 344 444 
320 656 756 
321 484 584 
322 334 434 
323 438 538 
324 437 537 
325 25 125 
326 797 897 
327 129 229 
328 792 892 
329 132 232 
330 776 876 
331 789 889 
332 256 356 
333 166 266 
334 414 514 
335 355 455 
336 859 959 
337 353 453 
338 785 885 
339 748 848 
340 268 368 
341 638 738 
342 322 422 
343 137 237 
344 969 1069 
345 212 312 
346 361 461 
347 273 373 
348 441 541 
349 186 286 
350 782 882 
351 726 826 
352 187 287 
353 329 429 
354 270 370 
355 436 536 
356 649 749 
357 361 461 
358 341 441 
359 767 867 
360 828 928 
361 830 930 
362 234 334 
363 352 452 
