npieces: 2000
capacity: 176326254
1 465 100061 
2 10 100037 
3 668 100099 
4 497 100023 
5 822 100080 
6 847 100020 
7 111 100096 
8 217 100046 
9 535 100025 
10 96 100005 
11 157 100054 
12 841 100002 
13 966 100074 
14 778 100013 
15 638 100070 
16 466 100003 
17 823 100093 
18 862 100057 
19 667 100013 
20 924 100052 
21 719 100028 
22 37 100066 
23 374 100071 
24 612 100083 
25 846 100008 
26 190 100041 
27 796 100007 
28 437 100090 
29 727 100097 
30 357 100031 
31 131 100092 
32 657 100019 
33 397 100095 
34 379 100042 
35 158 100078 
36 191 100044 
37 70 100028 
38 194 100066 
39 398 100065 
40 300 100022 
41 769 100043 
42 127 100036 
43 480 100076 
44 523 100014 
45 409 100061 
46 704 100082 
47 99 100035 
48 639 100079 
49 521 100067 
50 430 100012 
51 728 100074 
52 662 100009 
53 975 100022 
54 234 100044 
55 826 100047 
56 309 100041 
57 195 100021 
58 464 100015 
59 294 100087 
60 624 100082 
61 78 100007 
62 720 100025 
63 745 100092 
64 328 100076 
65 197 100061 
66 98 100020 
67 542 100004 
68 132 100024 
69 718 100047 
70 847 100040 
71 551 100036 
72 107 100034 
73 208 100060 
74 573 100052 
75 145 100093 
76 582 100005 
77 492 100077 
78 17 100000 
79 754 100099 
80 904 100062 
81 207 100082 
82 755 100021 
83 628 100080 
84 127 100073 
85 671 100040 
86 47 100095 
87 721 100053 
88 154 100082 
89 20 100043 
90 985 100041 
91 974 100077 
92 762 100048 
93 718 100040 
94 205 100051 
95 626 100047 
96 979 100017 
97 339 100032 
98 606 100079 
99 638 100003 
100 338 100091 
101 791 100087 
102 758 100044 
103 924 100037 
104 894 100004 
105 779 100090 
106 640 100038 
107 937 100089 
108 672 100011 
109 248 100093 
110 891 100083 
111 620 100040 
112 229 100005 
113 811 100060 
114 327 100078 
115 959 100021 
116 64 100056 
117 625 100018 
118 431 100068 
119 467 100049 
120 898 100090 
121 1 100056 
122 918 100041 
123 909 100069 
124 132 100094 
125 255 100094 
126 724 100011 
127 837 100027 
128 201 100077 
129 644 100026 
130 65 100027 
131 427 100093 
132 687 100034 
133 40 100007 
134 62 100025 
135 650 100044 
136 508 100010 
137 395 100059 
138 576 100032 
139 967 100034 
140 162 100072 
141 405 100089 
142 182 100003 
143 553 100076 
144 717 100006 
145 571 100071 
146 776 100057 
147 96 100044 
148 305 100022 
149 522 100059 
150 120 100029 
151 503 100011 
152 438 100061 
153 435 100022 
154 946 100050 
155 963 100011 
156 62 100079 
157 48 100004 
158 165 100060 
159 563 100086 
160 203 100092 
161 315 100077 
162 256 100024 
163 416 100001 
164 539 100096 
165 3 100043 
166 96 100084 
167 788 100090 
168 69 100099 
169 503 100009 
170 263 100004 
171 188 100041 
172 211 100097 
173 842 100085 
174 723 100045 
175 560 100030 
176 272 100079 
177 344 100098 
178 767 100057 
179 720 100041 
180 665 100099 
181 445 100070 
182 42 100096 
183 310 100068 
184 646 100088 
185 362 100020 
186 555 100032 
187 8 100012 
188 175 100031 
189 1 100018 
190 207 100034 
191 868 100035 
192 936 100046 
193 638 100008 
194 278 100099 
195 3 100055 
196 503 100096 
197 669 100015 
198 491 100095 
199 192 100097 
200 379 100091 
201 200 100039 
202 842 100068 
203 536 100083 
204 708 100017 
205 552 100077 
206 178 100035 
207 730 100010 
208 63 100010 
209 705 100065 
210 259 100094 
211 174 100040 
212 345 100008 
213 928 100004 
214 174 100092 
215 919 100022 
216 649 100049 
217 70 100018 
218 769 100024 
219 571 100018 
220 424 100070 
221 691 100012 
222 754 100021 
223 439 100082 
224 713 100063 
225 837 100075 
226 321 100082 
227 605 100039 
228 227 100056 
229 425 100007 
230 608 100047 
231 423 100011 
232 996 100022 
233 718 100085 
234 380 100022 
235 155 100022 
236 821 100023 
237 511 100009 
238 587 100075 
239 422 100008 
240 770 100005 
241 263 100092 
242 925 100080 
243 923 100017 
244 649 100075 
245 476 100018 
246 476 100049 
247 803 100019 
248 487 100030 
249 398 100088 
250 86 100056 
251 284 100095 
252 512 100096 
253 926 100047 
254 927 100061 
255 117 100079 
256 214 100024 
257 370 100010 
258 722 100059 
259 797 100001 
260 990 100083 
261 133 100056 
262 399 100081 
263 800 100018 
264 8 100064 
265 601 100095 
266 427 100089 
267 828 100012 
268 813 100009 
269 518 100026 
270 157 100092 
271 965 100004 
272 169 100011 
273 697 100043 
274 828 100027 
275 623 100020 
276 616 100050 
277 632 100013 
278 628 100007 
279 618 100026 
280 274 100033 
281 66 100098 
282 320 100074 
283 301 100038 
284 992 100034 
285 570 100089 
286 262 100043 
287 981 100091 
288 110 100035 
289 186 100094 
290 272 100057 
291 372 100089 
292 673 100026 
293 306 100008 
294 831 100000 
295 484 100052 
296 232 100049 
297 424 100017 
298 800 100081 
299 27 100084 
300 69 100022 
301 190 100062 
302 392 100046 
303 135 100043 
304 795 100096 
305 249 100006 
306 73 100056 
307 753 100093 
308 455 100047 
309 725 100083 
310 677 100078 
311 451 100091 
312 968 100024 
313 156 100057 
314 311 100040 
315 859 100019 
316 328 100090 
317 462 100000 
318 639 100081 
319 888 100016 
320 122 100074 
321 856 100025 
322 852 100084 
323 305 100088 
324 172 100031 
325 663 100033 
326 169 100043 
327 763 100024 
328 916 100018 
329 147 100060 
330 322 100074 
331 817 100086 
332 733 100078 
333 678 100087 
334 190 100061 
335 915 100099 
336 817 100040 
337 228 100070 
338 12 100025 
339 978 100033 
340 757 100020 
341 819 100002 
342 712 100023 
343 743 100046 
344 362 100010 
345 554 100075 
346 652 100020 
347 641 100074 
348 55 100090 
349 715 100095 
350 953 100041 
351 86 100080 
352 354 100084 
353 410 100068 
354 862 100000 
355 934 100021 
356 838 100031 
357 773 100054 
358 869 100064 
359 140 100062 
360 708 100009 
361 251 100058 
362 778 100037 
363 374 100098 
364 260 100045 
365 783 100056 
366 605 100001 
367 746 100094 
368 818 100052 
369 37 100069 
370 956 100024 
371 841 100091 
372 163 100048 
373 521 100053 
374 684 100040 
375 878 100027 
376 383 100071 
377 316 100042 
378 327 100077 
