npieces: 500
capacity: 7924774
1 839 100072 
2 755 100057 
3 345 100038 
4 522 100058 
5 715 100064 
6 569 100059 
7 532 100068 
8 171 100042 
9 764 100041 
10 233 100081 
11 43 100009 
12 250 100061 
13 571 100025 
14 283 100048 
15 780 100013 
16 916 100014 
17 988 100076 
18 599 100012 
19 176 100069 
20 749 100016 
21 172 100068 
22 887 100053 
23 779 100042 
24 190 100018 
25 900 100007 
26 703 100073 
27 201 100090 
28 799 100022 
29 565 100040 
30 998 100031 
31 529 100043 
32 299 100058 
33 587 100042 
34 844 100057 
35 611 100022 
36 680 100027 
37 555 100003 
38 252 100021 
39 443 100061 
40 478 100082 
41 150 100074 
42 897 100068 
43 701 100016 
44 805 100065 
45 526 100089 
46 282 100081 
47 321 100083 
48 793 100023 
49 262 100087 
50 239 100024 
51 502 100037 
52 271 100077 
53 100 100065 
54 491 100063 
55 304 100082 
56 367 100076 
57 264 100053 
58 842 100094 
59 571 100014 
60 449 100089 
61 628 100074 
62 594 100020 
63 175 100048 
64 146 100088 
65 435 100093 
66 635 100015 
67 580 100003 
68 38 100048 
69 995 100071 
70 449 100076 
71 453 100091 
72 517 100005 
73 541 100059 
74 214 100084 
75 23 100001 
76 712 100040 
77 626 100080 
78 882 100007 
79 656 100026 
80 794 100086 
81 253 100017 
82 597 100036 
83 858 100088 
84 761 100036 
85 173 100003 
86 713 100019 
87 895 100092 
88 819 100009 
89 417 100038 
90 386 100021 
91 252 100056 
92 332 100016 
93 652 100036 
94 983 100091 
95 151 100030 
96 140 100037 
97 232 100047 
98 168 100050 
99 627 100067 
100 219 100031 
101 860 100019 
102 431 100032 
103 489 100037 
104 927 100064 
105 976 100053 
106 25 100009 
107 438 100092 
108 26 100095 
109 678 100016 
110 260 100039 
111 170 100060 
112 894 100024 
113 736 100028 
114 584 100086 
115 924 100040 
116 42 100015 
117 830 100093 
118 648 100099 
119 120 100060 
120 508 100057 
121 31 100068 
122 72 100093 
123 787 100032 
124 654 100005 
125 604 100086 
126 310 100063 
127 363 100079 
128 467 100080 
129 882 100042 
130 850 100087 
131 945 100037 
132 64 100001 
133 294 100062 
134 951 100041 
135 672 100072 
136 181 100014 
137 888 100035 
138 322 100088 
139 61 100001 
140 459 100044 
141 946 100064 
142 32 100039 
143 382 100092 
144 670 100002 
145 208 100070 
146 257 100029 
147 461 100023 
148 82 100037 
149 680 100071 
150 529 100013 
151 172 100031 
152 128 100073 
153 689 100026 
154 739 100074 
155 161 100007 
156 207 100014 
157 853 100024 
158 342 100063 
159 593 100006 
160 868 100003 
161 608 100013 
162 122 100048 
163 653 100044 
164 245 100039 
165 280 100091 
166 73 100063 
167 986 100077 
168 727 100034 
169 133 100084 
170 320 100091 
171 490 100089 
172 573 100016 
173 496 100032 
174 789 100044 
175 22 100025 
176 738 100050 
177 77 100061 
178 408 100056 
179 589 100060 
180 187 100095 
181 722 100013 
182 724 100048 
183 635 100063 
184 407 100099 
185 72 100011 
186 740 100060 
187 125 100007 
188 248 100018 
189 959 100066 
190 696 100097 
191 689 100035 
192 594 100078 
193 779 100000 
194 975 100074 
195 712 100074 
196 977 100000 
197 907 100023 
198 341 100082 
199 918 100029 
200 396 100022 
201 678 100006 
202 852 100036 
203 662 100018 
204 950 100068 
205 150 100012 
206 844 100071 
207 543 100013 
208 737 100070 
209 118 100060 
210 68 100073 
211 35 100011 
212 987 100011 
213 118 100059 
214 408 100015 
215 701 100082 
