npieces: 5000
capacity: 2487472
1 432 431 
2 972 971 
3 249 249 
4 201 201 
5 258 258 
6 24 22 
7 939 938 
8 801 800 
9 777 775 
10 912 911 
11 153 152 
12 672 672 
13 750 748 
14 48 47 
15 810 808 
16 387 385 
17 9 7 
18 825 823 
19 732 731 
20 120 118 
21 588 586 
22 918 916 
23 519 517 
24 429 429 
25 420 418 
26 93 91 
27 738 737 
28 645 644 
29 147 147 
30 990 989 
31 759 758 
32 318 317 
33 255 253 
34 324 324 
35 141 140 
36 219 218 
37 876 874 
38 30 28 
39 639 639 
40 321 320 
41 15 13 
42 108 106 
43 834 834 
44 66 64 
45 717 715 
46 906 904 
47 966 965 
48 291 289 
49 294 293 
50 270 270 
51 402 400 
52 168 167 
53 741 740 
54 828 826 
55 807 805 
56 849 847 
57 780 779 
58 945 945 
59 978 977 
60 336 336 
61 393 393 
62 732 731 
63 267 266 
64 36 34 
65 132 131 
66 123 122 
67 786 786 
68 876 874 
69 486 485 
70 228 226 
71 642 642 
72 237 236 
73 210 210 
74 234 234 
75 855 855 
76 96 95 
77 393 391 
78 483 482 
79 369 369 
80 276 276 
81 300 300 
82 771 771 
83 270 270 
84 192 191 
85 834 834 
86 579 577 
87 603 603 
88 678 676 
89 981 981 
90 837 835 
91 27 27 
92 210 210 
93 444 442 
94 945 945 
95 870 869 
96 99 99 
97 828 826 
98 750 749 
99 690 689 
100 498 497 
101 693 693 
102 3 2 
103 756 755 
104 684 682 
105 450 448 
106 120 120 
107 999 999 
108 573 573 
109 528 527 
110 957 957 
111 459 458 
112 843 843 
113 195 194 
114 942 940 
115 561 559 
116 102 102 
117 405 404 
118 651 650 
119 807 807 
120 516 516 
121 975 974 
122 627 627 
123 288 287 
124 453 452 
125 225 224 
126 195 193 
127 150 149 
128 129 127 
129 849 848 
130 381 381 
131 939 939 
132 282 280 
133 369 369 
134 483 483 
135 99 98 
136 453 452 
137 621 621 
138 354 354 
139 81 80 
140 972 970 
141 531 531 
142 363 361 
143 564 562 
144 774 772 
145 339 337 
146 621 619 
147 186 186 
148 21 20 
149 513 513 
150 147 147 
151 177 177 
152 975 975 
153 186 184 
154 696 696 
155 999 997 
156 93 93 
157 204 202 
158 138 138 
159 822 820 
160 903 902 
161 480 479 
162 51 50 
163 639 639 
164 519 518 
165 603 601 
166 207 206 
167 234 232 
168 657 657 
169 837 835 
170 450 450 
171 165 163 
172 921 919 
173 252 251 
174 687 687 
175 513 512 
176 522 521 
177 753 752 
178 633 631 
179 369 367 
180 675 673 
181 621 620 
182 216 214 
183 330 330 
184 312 310 
185 762 762 
186 762 762 
187 672 670 
188 894 893 
189 210 208 
190 924 924 
191 258 257 
192 345 344 
193 231 230 
194 807 805 
195 789 789 
196 930 930 
197 663 661 
198 579 577 
199 123 123 
200 882 881 
201 114 113 
202 366 366 
203 171 169 
204 381 379 
205 672 671 
206 69 69 
207 285 284 
208 513 512 
209 807 807 
210 162 160 
211 654 654 
212 231 230 
213 588 586 
214 363 362 
215 753 752 
216 567 567 
217 942 940 
218 651 650 
219 450 448 
220 798 796 
221 594 594 
