npieces: 1000
capacity: 4153193
1 7535 6535 
2 6904 5904 
3 1872 872 
4 1484 484 
5 4042 3042 
6 8130 7130 
7 6023 5023 
8 10994 9994 
9 8748 7748 
10 1499 499 
11 3853 2853 
12 2103 1103 
13 10373 9373 
14 2491 1491 
15 8871 7871 
16 6265 5265 
17 4629 3629 
18 10728 9728 
19 3822 2822 
20 5312 4312 
21 6811 5811 
22 4185 3185 
23 6007 5007 
24 7905 6905 
25 9724 8724 
26 2837 1837 
27 10688 9688 
28 3840 2840 
29 10348 9348 
30 4265 3265 
31 7912 6912 
32 7122 6122 
33 10813 9813 
34 2440 1440 
35 7804 6804 
36 9344 8344 
37 5793 4793 
38 9996 8996 
39 2378 1378 
40 1607 607 
41 5965 4965 
42 6635 5635 
43 3395 2395 
44 4317 3317 
45 7180 6180 
46 9126 8126 
47 8930 7930 
48 2526 1526 
49 2428 1428 
50 8555 7555 
51 6212 5212 
52 9732 8732 
53 9994 8994 
54 4986 3986 
55 3475 2475 
56 3141 2141 
57 2469 1469 
58 10340 9340 
59 7843 6843 
60 2918 1918 
61 9985 8985 
62 8255 7255 
63 5271 4271 
64 1902 902 
65 2827 1827 
66 6934 5934 
67 6785 5785 
68 5061 4061 
69 8852 7852 
70 7885 6885 
71 4885 3885 
72 4075 3075 
73 3468 2468 
74 7011 6011 
75 4616 3616 
76 9493 8493 
77 10796 9796 
78 10416 9416 
79 1466 466 
80 6545 5545 
81 8191 7191 
82 4558 3558 
83 1885 885 
84 9979 8979 
85 10446 9446 
86 2483 1483 
87 8273 7273 
88 2777 1777 
89 4039 3039 
90 7100 6100 
91 2158 1158 
92 5297 4297 
93 1673 673 
94 1894 894 
95 1933 933 
96 4266 3266 
97 7055 6055 
98 10598 9598 
99 2452 1452 
100 4831 3831 
101 7158 6158 
102 6697 5697 
103 10972 9972 
104 4928 3928 
105 5037 4037 
106 8725 7725 
107 7504 6504 
108 5043 4043 
109 1048 48 
110 5054 4054 
111 1523 523 
112 2040 1040 
113 10321 9321 
114 5828 4828 
115 7534 6534 
116 5642 4642 
117 2972 1972 
118 3674 2674 
119 1654 654 
120 9281 8281 
121 1252 252 
122 10914 9914 
123 5382 4382 
124 3764 2764 
125 6519 5519 
126 10883 9883 
127 1902 902 
128 9195 8195 
129 6139 5139 
130 5036 4036 
131 6392 5392 
132 8211 7211 
133 10316 9316 
134 1843 843 
135 3826 2826 
136 8395 7395 
137 3076 2076 
138 1014 14 
139 8317 7317 
140 2987 1987 
141 5157 4157 
142 5315 4315 
143 6673 5673 
144 7685 6685 
145 6262 5262 
146 2483 1483 
147 6699 5699 
148 6403 5403 
149 2343 1343 
150 5760 4760 
151 9572 8572 
152 10272 9272 
153 4354 3354 
154 4712 3712 
155 9359 8359 
156 4339 3339 
157 4848 3848 
158 4362 3362 
159 4830 3830 
160 6357 5357 
161 6533 5533 
162 3485 2485 
163 1569 569 
164 6052 5052 
165 3882 2882 
166 3535 2535 
167 4509 3509 
168 3808 2808 
169 10165 9165 
170 5995 4995 
171 7317 6317 
172 3234 2234 
173 2631 1631 
174 6164 5164 
175 3624 2624 
176 6925 5925 
177 7266 6266 
178 1278 278 
179 9575 8575 
180 6636 5636 
181 9044 8044 
182 6268 5268 
183 3648 2648 
184 9595 8595 
185 8340 7340 
186 8291 7291 
187 4315 3315 
188 8274 7274 
189 8648 7648 
190 4110 3110 
191 10241 9241 
192 8348 7348 
193 2433 1433 
194 10427 9427 
195 6868 5868 
196 3302 2302 
197 5828 4828 
198 1010 10 
199 9984 8984 
200 10130 9130 
201 1909 909 
202 8774 7774 
203 3820 2820 
204 6923 5923 
205 4562 3562 
206 10820 9820 
207 2748 1748 
208 5635 4635 
209 7961 6961 
210 6809 5809 
211 5798 4798 
212 9977 8977 
213 6567 5567 
214 4128 3128 
215 10030 9030 
216 4278 3278 
217 6366 5366 
218 9560 8560 
219 4321 3321 
220 2326 1326 
221 8642 7642 
222 2755 1755 
223 3163 2163 
224 8772 7772 
225 7313 6313 
226 2667 1667 
227 10677 9677 
228 8365 7365 
229 10189 9189 
230 2288 1288 
231 4558 3558 
232 8359 7359 
233 4535 3535 
234 1645 645 
235 1349 349 
236 3675 2675 
237 2793 1793 
238 9768 8768 
239 7632 6632 
240 10541 9541 
241 10783 9783 
242 1431 431 
243 2588 1588 
244 9740 8740 
245 5859 4859 
246 6144 5144 
247 6914 5914 
248 10533 9533 
249 8005 7005 
250 6185 5185 
251 2114 1114 
252 7490 6490 
253 5539 4539 
254 3758 2758 
255 4879 3879 
256 9968 8968 
257 10426 9426 
258 8017 7017 
259 7351 6351 
260 2606 1606 
261 9593 8593 
262 1036 36 
263 1709 709 
264 7265 6265 
265 4734 3734 
266 1474 474 
267 10116 9116 
268 8084 7084 
269 5248 4248 
270 8115 7115 
271 8778 7778 
272 7245 6245 
273 8041 7041 
274 1006 6 
275 5870 4870 
276 2155 1155 
277 7805 6805 
278 7137 6137 
279 7136 6136 
280 10235 9235 
281 5115 4115 
282 3244 2244 
283 1108 108 
284 6010 5010 
285 7663 6663 
286 4995 3995 
287 9683 8683 
288 4229 3229 
289 6177 5177 
290 9906 8906 
291 3790 2790 
292 1004 4 
293 1326 326 
294 4379 3379 
295 4719 3719 
296 9845 8845 
297 2496 1496 
298 1050 50 
299 10542 9542 
300 10124 9124 
301 9373 8373 
302 2746 1746 
303 6092 5092 
304 3608 2608 
305 3305 2305 
306 1937 937 
307 8640 7640 
308 2601 1601 
309 6505 5505 
310 6278 5278 
311 3196 2196 
312 1854 854 
313 7974 6974 
314 10195 9195 
315 8523 7523 
316 6851 5851 
317 3833 2833 
318 7893 6893 
319 10265 9265 
320 3719 2719 
321 5753 4753 
322 5136 4136 
323 2414 1414 
324 4843 3843 
325 5102 4102 
326 2528 1528 
327 1481 481 
328 4999 3999 
329 5105 4105 
330 9162 8162 
331 10454 9454 
332 9255 8255 
333 5378 4378 
334 9585 8585 
335 1883 883 
336 2738 1738 
337 10437 9437 
338 5108 4108 
339 9477 8477 
340 4667 3667 
341 6938 5938 
342 10884 9884 
343 1817 817 
344 2800 1800 
345 8200 7200 
346 5748 4748 
347 5817 4817 
348 5920 4920 
349 3318 2318 
350 7209 6209 
351 5590 4590 
352 8474 7474 
353 4470 3470 
354 2977 1977 
355 6957 5957 
356 4480 3480 
357 10606 9606 
358 9232 8232 
359 5279 4279 
360 8842 7842 
361 2499 1499 
362 10981 9981 
363 9680 8680 
364 10679 9679 
365 7604 6604 
366 9835 8835 
367 3468 2468 
368 9439 8439 
369 4768 3768 
370 2875 1875 
371 2897 1897 
372 10451 9451 
373 2486 1486 
374 4511 3511 
375 10941 9941 
376 5286 4286 
377 5463 4463 
378 2993 1993 
379 3781 2781 
380 4629 3629 
381 3994 2994 
382 3778 2778 
383 1054 54 
384 9457 8457 
385 1244 244 
386 3751 2751 
387 3836 2836 
388 9806 8806 
389 4977 3977 
390 7694 6694 
391 3381 2381 
392 5843 4843 
393 7323 6323 
394 4478 3478 
395 8321 7321 
396 3554 2554 
397 2854 1854 
398 8908 7908 
399 8161 7161 
400 5458 4458 
401 5438 4438 
402 2010 1010 
403 10792 9792 
404 6391 5391 
405 10478 9478 
406 6970 5970 
407 8138 7138 
408 3604 2604 
409 1926 926 
410 4192 3192 
411 4912 3912 
412 2262 1262 
413 3800 2800 
414 4261 3261 
415 3701 2701 
416 7809 6809 
417 6607 5607 
418 7000 6000 
419 7169 6169 
420 3369 2369 
421 1948 948 
422 8255 7255 
423 8911 7911 
424 9719 8719 
425 5390 4390 
426 1611 611 
427 7004 6004 
428 2155 1155 
429 6973 5973 
430 9993 8993 
431 7887 6887 
432 8192 7192 
433 6244 5244 
434 9701 8701 
435 1119 119 
436 3035 2035 
437 4905 3905 
438 7017 6017 
439 9574 8574 
440 9501 8501 
441 8713 7713 
442 6771 5771 
443 6000 5000 
444 7752 6752 
445 3109 2109 
446 8325 7325 
447 10799 9799 
448 1982 982 
449 4611 3611 
450 7254 6254 
451 2191 1191 
452 4837 3837 
453 9859 8859 
454 10598 9598 
455 10529 9529 
456 4023 3023 
457 10143 9143 
458 3774 2774 
459 8934 7934 
460 5350 4350 
461 9341 8341 
462 2886 1886 
463 3466 2466 
464 4413 3413 
465 1412 412 
466 1040 40 
467 4970 3970 
468 7633 6633 
469 3497 2497 
470 5889 4889 
471 10387 9387 
472 1686 686 
473 10933 9933 
474 8032 7032 
475 3401 2401 
476 2430 1430 
477 3220 2220 
478 2951 1951 
479 4288 3288 
480 3772 2772 
481 8685 7685 
482 9383 8383 
483 9483 8483 
484 8247 7247 
485 2393 1393 
486 3256 2256 
487 5391 4391 
488 2506 1506 
489 9986 8986 
490 3917 2917 
491 6626 5626 
492 4568 3568 
493 9001 8001 
494 6518 5518 
495 9333 8333 
496 8525 7525 
497 6116 5116 
498 4031 3031 
499 8188 7188 
500 6095 5095 
501 1970 970 
502 9046 8046 
503 6566 5566 
504 4243 3243 
505 3900 2900 
506 9306 8306 
507 8509 7509 
508 1244 244 
509 4827 3827 
510 4046 3046 
511 6828 5828 
512 7647 6647 
513 1504 504 
514 1677 677 
515 5848 4848 
516 8578 7578 
517 9955 8955 
518 6568 5568 
519 5324 4324 
520 7394 6394 
521 6091 5091 
522 10907 9907 
523 1509 509 
524 2772 1772 
525 2614 1614 
526 8765 7765 
527 9830 8830 
528 1251 251 
529 3799 2799 
530 6086 5086 
531 4889 3889 
532 7880 6880 
533 1706 706 
534 4171 3171 
535 4595 3595 
536 1192 192 
537 6036 5036 
538 3285 2285 
539 8643 7643 
540 4135 3135 
541 8011 7011 
542 8015 7015 
543 2775 1775 
544 8026 7026 
545 6927 5927 
546 7438 6438 
547 2346 1346 
548 2186 1186 
549 5525 4525 
550 4011 3011 
551 4526 3526 
552 10149 9149 
553 9550 8550 
554 3516 2516 
555 7138 6138 
556 10046 9046 
557 5800 4800 
558 1585 585 
559 3216 2216 
560 10964 9964 
561 4592 3592 
562 7225 6225 
563 2950 1950 
564 5537 4537 
565 10115 9115 
566 5621 4621 
567 8942 7942 
568 8889 7889 
569 7552 6552 
570 7284 6284 
571 5404 4404 
572 7634 6634 
573 4923 3923 
574 7806 6806 
575 3460 2460 
576 3634 2634 
577 5008 4008 
578 2541 1541 
579 5334 4334 
580 4676 3676 
581 3986 2986 
582 6036 5036 
583 4119 3119 
584 6501 5501 
585 3344 2344 
586 5587 4587 
587 6221 5221 
588 3963 2963 
589 8882 7882 
590 7075 6075 
591 1718 718 
592 10980 9980 
593 5958 4958 
594 7340 6340 
595 6806 5806 
596 7308 6308 
597 3505 2505 
598 4183 3183 
599 10971 9971 
600 1865 865 
601 4868 3868 
602 9549 8549 
603 6702 5702 
604 10273 9273 
605 2349 1349 
606 10798 9798 
607 1993 993 
608 10619 9619 
609 2711 1711 
610 6093 5093 
611 5599 4599 
612 3571 2571 
613 3103 2103 
614 9448 8448 
615 6349 5349 
616 10310 9310 
617 1075 75 
618 8118 7118 
619 3147 2147 
620 5485 4485 
621 6153 5153 
622 6298 5298 
623 5790 4790 
624 2199 1199 
625 3594 2594 
626 7588 6588 
627 3981 2981 
628 7087 6087 
629 6153 5153 
630 5046 4046 
631 6638 5638 
632 8397 7397 
633 10820 9820 
634 2435 1435 
635 9773 8773 
636 10920 9920 
637 6710 5710 
638 5763 4763 
639 2360 1360 
640 9097 8097 
641 9590 8590 
642 5188 4188 
643 5914 4914 
644 9243 8243 
645 7151 6151 
646 6715 5715 
647 6578 5578 
648 10894 9894 
649 2285 1285 
650 8056 7056 
651 3839 2839 
652 5194 4194 
653 3185 2185 
654 1591 591 
655 3322 2322 
656 5361 4361 
657 5393 4393 
658 10307 9307 
659 9872 8872 
660 5549 4549 
661 7535 6535 
662 8501 7501 
663 2779 1779 
664 4921 3921 
665 7892 6892 
666 5114 4114 
667 7036 6036 
668 3756 2756 
669 7321 6321 
670 5186 4186 
671 4407 3407 
672 3055 2055 
673 1890 890 
674 10981 9981 
675 1274 274 
676 3472 2472 
677 6664 5664 
678 7040 6040 
679 8571 7571 
680 1743 743 
681 3585 2585 
682 9421 8421 
683 7598 6598 
684 9638 8638 
685 4013 3013 
686 2593 1593 
687 10496 9496 
688 5813 4813 
689 1200 200 
690 3070 2070 
691 9906 8906 
692 10523 9523 
693 1991 991 
694 7785 6785 
695 5013 4013 
696 5585 4585 
697 4537 3537 
698 8438 7438 
699 4719 3719 
700 5104 4104 
701 10188 9188 
702 4895 3895 
703 7576 6576 
704 8147 7147 
705 6064 5064 
706 7923 6923 
707 2020 1020 
708 7207 6207 
709 2716 1716 
710 6556 5556 
711 1228 228 
712 8254 7254 
713 2851 1851 
714 10201 9201 
715 4379 3379 
716 3411 2411 
717 10834 9834 
718 3993 2993 
719 6642 5642 
720 3560 2560 
721 3721 2721 
722 7609 6609 
723 3608 2608 
724 8540 7540 
725 6548 5548 
726 5189 4189 
727 10594 9594 
728 3480 2480 
729 6277 5277 
730 2155 1155 
731 8907 7907 
732 9736 8736 
733 5472 4472 
734 2701 1701 
735 5248 4248 
736 6615 5615 
737 1651 651 
738 7028 6028 
739 3418 2418 
740 7587 6587 
741 10031 9031 
742 10274 9274 
743 4953 3953 
744 9679 8679 
745 2759 1759 
746 1568 568 
747 1354 354 
748 2183 1183 
749 9108 8108 
750 1462 462 
751 5205 4205 
752 3806 2806 
753 1602 602 
754 2057 1057 
755 8741 7741 
756 9268 8268 
757 6715 5715 
758 3550 2550 
759 6388 5388 
760 6068 5068 
761 2606 1606 
762 7933 6933 
763 3411 2411 
764 2681 1681 
765 6572 5572 
766 7056 6056 
767 4067 3067 
768 7280 6280 
769 10063 9063 
770 1467 467 
771 7059 6059 
772 2536 1536 
773 2743 1743 
774 8566 7566 
775 3942 2942 
776 7126 6126 
777 5617 4617 
778 8406 7406 
779 5856 4856 
780 8869 7869 
781 1526 526 
782 10250 9250 
783 7901 6901 
784 8315 7315 
785 10126 9126 
786 8880 7880 
787 3710 2710 
788 10999 9999 
789 8544 7544 
790 1287 287 
791 1121 121 
792 5799 4799 
793 6087 5087 
794 5552 4552 
795 2363 1363 
796 8613 7613 
797 3554 2554 
798 9310 8310 
799 1157 157 
800 5361 4361 
801 8952 7952 
802 7020 6020 
803 2481 1481 
804 5434 4434 
805 2741 1741 
806 5405 4405 
807 1879 879 
808 9558 8558 
809 6598 5598 
810 7567 6567 
811 10176 9176 
812 4402 3402 
813 6445 5445 
814 7497 6497 
815 3086 2086 
816 4563 3563 
817 2194 1194 
818 5187 4187 
819 10982 9982 
