npieces: 200
capacity: 34618
1 153 159 
2 51 53 
3 306 318 
4 102 106 
5 178 196 
6 204 212 
7 1780 1960 
8 178 196 
9 1780 1960 
10 356 392 
11 357 371 
12 459 477 
13 510 530 
14 534 588 
15 178 196 
16 534 588 
17 357 371 
18 1068 1176 
19 153 159 
20 1424 1568 
21 255 265 
22 51 53 
23 1780 1960 
24 357 371 
25 1602 1764 
26 1780 1960 
27 1068 1176 
28 204 212 
29 1246 1372 
30 712 784 
31 255 265 
32 51 53 
33 1780 1960 
34 306 318 
35 1780 1960 
36 712 784 
37 890 980 
38 178 196 
39 1424 1568 
40 534 588 
41 1780 1960 
42 1068 1176 
43 356 392 
44 153 159 
45 51 53 
46 102 106 
47 356 392 
48 204 212 
49 178 196 
50 1602 1764 
51 712 784 
52 153 159 
53 102 106 
54 255 265 
55 459 477 
56 1780 1960 
57 1602 1764 
58 1246 1372 
59 1246 1372 
60 255 265 
61 408 424 
62 178 196 
63 357 371 
64 890 980 
65 1246 1372 
66 1780 1960 
67 356 392 
68 357 371 
69 1068 1176 
70 1424 1568 
71 1602 1764 
72 1424 1568 
73 102 106 
74 510 530 
75 204 212 
76 153 159 
77 408 424 
78 1780 1960 
79 510 530 
80 890 980 
81 1602 1764 
82 204 212 
83 357 371 
84 712 784 
85 102 106 
86 712 784 
87 712 784 
88 534 588 
89 712 784 
90 1068 1176 
91 204 212 
92 255 265 
93 1246 1372 
94 102 106 
95 102 106 
96 534 588 
97 408 424 
98 178 196 
99 255 265 
100 1246 1372 
101 712 784 
102 356 392 
103 1602 1764 
104 204 212 
105 204 212 
106 1068 1176 
107 1068 1176 
108 408 424 
109 890 980 
110 51 53 
111 459 477 
112 510 530 
113 153 159 
114 890 980 
115 1602 1764 
116 890 980 
117 510 530 
118 890 980 
119 459 477 
120 51 53 
121 1068 1176 
122 255 265 
123 712 784 
124 1780 1960 
125 204 212 
126 1602 1764 
127 1424 1568 
128 534 588 
129 459 477 
130 1424 1568 
131 178 196 
132 712 784 
133 1602 1764 
134 890 980 
135 1246 1372 
136 1246 1372 
137 510 530 
138 1424 1568 
139 1780 1960 
140 102 106 
141 712 784 
142 306 318 
143 890 980 
144 408 424 
145 1068 1176 
146 510 530 
147 51 53 
148 1424 1568 
149 459 477 
150 1424 1568 
151 408 424 
152 534 588 
153 890 980 
154 1246 1372 
155 408 424 
156 712 784 
157 51 53 
158 255 265 
159 255 265 
160 510 530 
161 459 477 
162 459 477 
163 51 53 
164 102 106 
165 1424 1568 
166 1602 1764 
167 1068 1176 
168 1424 1568 
169 1246 1372 
170 51 53 
171 153 159 
172 534 588 
173 510 530 
174 153 159 
175 204 212 
176 1424 1568 
177 204 212 
178 255 265 
179 510 530 
180 1068 1176 
181 1246 1372 
182 408 424 
183 1780 1960 
184 178 196 
185 1068 1176 
186 459 477 
187 102 106 
188 459 477 
189 1246 1372 
190 1068 1176 
191 534 588 
192 1602 1764 
193 153 159 
194 459 477 
195 356 392 
196 178 196 
197 1246 1372 
198 204 212 
199 712 784 
200 255 265 
