npieces: 500
capacity: 70940
1 51 151 
2 237 337 
3 31 131 
4 566 666 
5 597 697 
6 927 1027 
7 470 570 
8 771 871 
9 215 315 
10 977 1077 
11 557 657 
12 200 300 
13 656 756 
14 881 981 
15 863 963 
16 755 855 
17 576 676 
18 390 490 
19 781 881 
20 466 566 
21 383 483 
22 998 1098 
23 918 1018 
24 506 606 
25 407 507 
26 154 254 
27 463 563 
28 345 445 
29 712 812 
30 974 1074 
31 24 124 
32 379 479 
33 656 756 
34 437 537 
35 715 815 
36 993 1093 
37 572 672 
38 354 454 
39 193 293 
40 57 157 
41 680 780 
42 705 805 
43 819 919 
44 502 602 
45 815 915 
46 939 1039 
47 554 654 
48 535 635 
49 384 484 
50 16 116 
51 307 407 
52 94 194 
53 805 905 
54 935 1035 
55 371 471 
56 775 875 
57 81 181 
58 409 509 
59 378 478 
60 608 708 
61 469 569 
62 668 768 
63 719 819 
64 247 347 
65 727 827 
66 19 119 
67 32 132 
68 374 474 
69 223 323 
70 211 311 
71 292 392 
72 68 168 
73 759 859 
74 240 340 
75 408 508 
76 422 522 
77 647 747 
78 462 562 
79 146 246 
80 491 591 
81 658 758 
82 699 799 
83 29 129 
84 885 985 
85 769 869 
86 953 1053 
87 953 1053 
88 946 1046 
89 618 718 
90 762 862 
91 374 474 
92 858 958 
93 173 273 
94 868 968 
95 205 305 
96 500 600 
97 194 294 
98 828 928 
99 195 295 
100 241 341 
101 642 742 
102 398 498 
103 355 455 
104 842 942 
105 328 428 
106 10 110 
107 599 699 
108 468 568 
109 860 960 
110 219 319 
111 939 1039 
112 281 381 
113 660 760 
114 490 590 
115 54 154 
116 291 391 
117 863 963 
118 495 595 
119 389 489 
120 642 742 
121 632 732 
122 663 763 
123 270 370 
124 45 145 
125 979 1079 
126 617 717 
127 350 450 
128 5 105 
129 551 651 
130 698 798 
131 47 147 
132 836 936 
133 32 132 
134 928 1028 
135 650 750 
136 109 209 
137 631 731 
138 940 1040 
139 157 257 
140 885 985 
141 241 341 
142 336 436 
143 33 133 
144 6 106 
145 81 181 
146 768 868 
147 962 1062 
148 989 1089 
149 627 727 
150 222 322 
151 380 480 
152 761 861 
153 902 1002 
154 413 513 
155 550 650 
156 532 632 
157 116 216 
158 351 451 
159 942 1042 
160 799 899 
161 953 1053 
162 162 262 
163 969 1069 
164 477 577 
165 998 1098 
166 381 481 
167 997 1097 
168 721 821 
169 185 285 
170 248 348 
171 821 921 
172 44 144 
173 723 823 
174 225 325 
175 879 979 
176 774 874 
177 925 1025 
178 619 719 
179 206 306 
180 286 386 
181 112 212 
182 177 277 
183 208 308 
184 77 177 
185 760 860 
186 537 637 
187 411 511 
188 748 848 
189 459 559 
190 859 959 
191 616 716 
192 30 130 
193 340 440 
194 712 812 
195 348 448 
196 407 507 
197 599 699 
198 256 356 
199 927 1027 
200 756 856 
201 624 724 
202 396 496 
203 955 1055 
204 29 129 
205 861 961 
206 322 422 
207 571 671 
208 605 705 
209 612 712 
210 270 370 
211 357 457 
212 234 334 
213 178 278 
214 469 569 
215 958 1058 
216 616 716 
217 794 894 
218 733 833 
219 752 852 
220 808 908 
221 126 226 
222 785 885 
223 378 478 
224 445 545 
225 732 832 
226 817 917 
227 236 336 
228 215 315 
229 464 564 
230 661 761 
231 54 154 
232 912 1012 
233 10 110 
234 442 542 
235 812 912 
236 236 336 
237 468 568 
238 277 377 
239 688 788 
240 958 1058 
241 819 919 
242 773 873 
243 732 832 
244 102 202 
245 239 339 
246 85 185 
247 90 190 
248 830 930 
249 104 204 
250 711 811 
251 178 278 
252 660 760 
253 959 1059 
254 316 416 
255 463 563 
256 601 701 
257 22 122 
258 959 1059 
259 926 1026 
260 632 732 
261 909 1009 
262 954 1054 
263 372 472 
264 738 838 
265 906 1006 
266 383 483 
267 491 591 
268 278 378 
269 124 224 
270 785 885 
271 289 389 
272 247 347 
273 244 344 
274 44 144 
275 734 834 
276 197 297 
277 737 837 
278 798 898 
279 863 963 
280 21 121 
281 174 274 
282 57 157 
283 180 280 
284 628 728 
285 866 966 
286 9 109 
287 738 838 
288 655 755 
289 348 448 
290 303 403 
291 581 681 
292 838 938 
293 649 749 
294 8 108 
295 254 354 
296 894 994 
297 28 128 
298 144 244 
299 685 785 
300 326 426 
301 432 532 
302 264 364 
303 172 272 
304 434 534 
305 597 697 
306 847 947 
307 703 803 
308 923 1023 
309 77 177 
310 628 728 
311 939 1039 
312 615 715 
313 353 453 
314 993 1093 
315 626 726 
316 236 336 
317 53 153 
