npieces: 2000
capacity: 2152471951
1 5189524 5402910 
2 4165606 4813138 
3 1983125 1596784 
4 9551690 8931233 
5 1010024 1345354 
6 3241152 2312560 
7 5878722 5211787 
8 1571885 1410690 
9 1 285299 
10 10015916 9160144 
11 1887419 2590386 
12 1837395 2340001 
13 1651446 1929610 
14 9195140 9636418 
15 3503371 2615715 
16 7919393 8121571 
17 8433882 8670827 
18 3916097 4892686 
19 8071929 7766311 
20 8841178 8146244 
21 7420535 7147803 
22 4548778 5186998 
23 7596602 8539218 
24 7976691 7787037 
25 6532444 7107851 
26 8790005 9227318 
27 10066067 9921728 
28 2586500 3319390 
29 7369895 6890452 
30 7838127 7189445 
31 7363749 6650072 
32 5744227 4771026 
33 5858569 6376442 
34 8367456 9161235 
35 1391239 2146570 
36 1565699 2364639 
37 2865232 2316458 
38 1592182 790795 
39 502356 629522 
40 6208716 6636229 
41 9764492 9757693 
42 4869450 4319760 
43 3725980 3827252 
44 4821991 5380828 
45 9489295 9606581 
46 9756469 9199425 
47 10141262 9174784 
48 9170132 8667352 
49 1499079 1164285 
50 5169690 4241206 
51 2760425 2681357 
52 1959360 2289158 
53 1213245 1941035 
54 7255958 7449410 
55 1987394 2385471 
56 4828562 4489870 
57 3556844 3332223 
58 8883509 8919089 
59 9723959 9781378 
60 8325663 7977904 
61 8667663 9235043 
62 3307846 2368777 
63 9946972 8996366 
64 6662240 7648137 
65 5358984 5268522 
66 6504858 5907018 
67 1214836 2050595 
68 7338547 7985997 
69 1 43986 
70 2236260 1979568 
71 4249033 3764044 
72 1095903 452492 
73 8641448 7929284 
74 7743728 6940525 
75 8027642 8159902 
76 7729710 8637551 
77 5467604 6005009 
78 1678799 1650545 
79 2469947 2721015 
80 9978679 9158905 
81 656547 933940 
82 6578297 5894052 
83 9032610 8370625 
84 9251476 9501512 
85 7972793 7164756 
86 3466752 3710632 
87 4245552 4314030 
88 1 238290 
89 8318613 8130048 
90 5622413 4769177 
91 793551 641147 
92 1816864 1124651 
93 2299612 2563571 
94 1783073 1781966 
95 9319893 8405294 
96 5320895 5442747 
97 8674206 8556239 
98 6313571 5921303 
99 4779489 4637018 
100 2372617 2170250 
101 3322737 2611683 
102 2219386 2929662 
103 2464756 1920856 
104 8676189 9592822 
105 4967328 4359527 
106 8771870 8380936 
107 4751637 4802317 
108 3385271 2456313 
109 8675230 9441853 
110 4764537 4818291 
111 7711411 6932137 
112 2769136 2207845 
113 6641523 6021807 
114 5937000 5185911 
115 8928817 8004579 
116 6017122 5061801 
117 5545489 5188789 
118 1574336 2459271 
119 8966571 8925631 
120 5022648 5612555 
121 1904849 2513710 
122 1662142 871567 
123 4945677 5358538 
124 5607906 5023981 
125 295566 768803 
126 8254796 7866549 
127 1529587 2206810 
128 8883996 9743626 
129 8567395 8217737 
130 5739665 4940569 
131 2984262 2777168 
132 1126697 1537207 
133 5976524 6270077 
134 6776015 6044694 
135 2935147 3804247 
136 9942784 9704100 
137 6330158 5398919 
138 8452800 8906881 
139 9269177 8498980 
140 5228031 5179674 
141 5058750 4301529 
142 7265940 6884967 
143 7486794 6758069 
144 7141099 7580221 
145 5106807 5224975 
146 861937 1640912 
147 1 783764 
148 5631501 5525961 
149 5785842 6316015 
150 8953965 9939072 
151 231514 220691 
152 2951422 3604823 
153 2786645 2503208 
154 1199344 2032050 
155 5382324 5512848 
156 8761230 9511830 
157 2594436 1703316 
158 5735569 5649629 
159 5691362 6224688 
160 505590 1465747 
161 581664 747127 
162 4121466 4594033 
163 4531470 5398948 
164 10113512 9847156 
165 2683610 3672127 
166 1495520 1232536 
167 3867551 4156777 
168 10385761 9559478 
169 3185869 4161732 
170 4349141 3549175 
171 1910240 1963393 
172 9201094 9839988 
173 2381616 2941959 
174 5361651 5819500 
175 4526262 4018237 
176 2284270 1435937 
177 2308538 1738740 
178 1311395 2176975 
179 664806 564084 
180 4361198 5283914 
181 1474543 1842465 
182 1568851 1961267 
183 792053 867018 
184 2899651 3492822 
185 9739307 8890639 
186 1669005 1672227 
187 8990652 8602732 
188 8070329 8546247 
189 6170392 6230118 
190 7856417 7005159 
191 1 100176 
192 2739502 2201593 
193 3538974 3105722 
194 226215 170814 
195 1454574 805751 
196 2295380 1701984 
197 7588095 6594250 
198 9784651 9894948 
199 2524082 2557101 
200 7291269 7305547 
201 2069921 2663997 
202 2288083 2250251 
203 6204195 5383749 
204 1831817 2690981 
205 3964011 4406117 
206 820363 713891 
207 10085561 9869790 
208 4424202 4693808 
209 973708 1285117 
210 5062952 6017555 
211 9017679 8902050 
212 2233025 2437962 
213 4325479 3922925 
214 1596422 2587839 
215 7692006 8207620 
216 4930658 4231593 
217 4121812 3940994 
218 9690868 9251586 
219 10300779 9729151 
220 5654756 5818144 
221 2480218 1758648 
222 3734510 4102259 
223 1986321 2002907 
224 7731705 7345242 
225 1 380658 
226 7505477 7839778 
227 7865888 6931689 
228 8562459 8149915 
229 834245 495549 
230 2450631 3271769 
231 7654129 6768579 
232 2655769 3384196 
233 1 570771 
234 9959555 9398108 
235 5657134 5315855 
236 5602948 6159310 
237 7709021 7618963 
238 4608691 5088683 
239 1688048 1695803 
240 3686253 3496459 
241 10121588 9563211 
242 9714456 9186877 
243 999853 3647 
244 6746852 6584809 
245 6941253 7340144 
246 6275496 7234757 
247 6413766 7335648 
248 4590661 4650736 
249 10865115 9931170 
250 3796568 4495086 
251 6738449 7632873 
252 5594251 4978241 
253 8519248 7553579 
254 5019396 4887968 
255 8621822 7630961 
256 1078130 1185495 
257 448295 576062 
258 9092104 8740282 
259 3482866 3435033 
260 5159503 4193863 
261 4027926 3497017 
262 3676202 2754135 
263 191213 377037 
264 8039127 8005249 
265 7695328 8494181 
266 2320293 2812940 
267 6831655 7734400 
268 2785403 3765134 
269 5972768 6487987 
270 3975768 4356773 
271 6677963 6864370 
272 6639971 6415313 
273 3831522 4054142 
274 7781536 8196205 
275 5649782 4995051 
276 1874744 1082952 
277 752112 595917 
278 4293397 5031652 
279 192061 844031 
280 2756795 3038922 
281 10234714 9592591 
282 3795911 3458952 
283 4520092 5021129 
284 1723726 1636809 
285 3824750 4463582 
286 1 277391 
287 8598360 8663601 
288 9633113 8869903 
289 9436333 8464447 
290 1572550 2460201 
291 6376358 5695272 
292 8721202 8072578 
293 2478725 2166238 
294 4671894 4486848 
295 10138036 9815785 
296 886886 391905 
297 326284 613332 
298 9504088 9473848 
299 5600866 5765816 
300 1576716 1651974 
301 6530008 6711138 
302 4956033 5387057 
303 5892227 5874980 
304 6581828 6075555 
305 3061663 2762293 
306 1528083 731842 
307 7469569 8096965 
308 2749125 1929351 
309 8486206 8971170 
310 6181645 5732285 
311 8472455 8093184 
312 1745168 1082968 
313 1783569 908392 
314 8534021 9081840 
315 870106 863296 
316 7997715 7201624 
317 9082536 9004659 
318 215679 927327 
319 1176017 601276 
320 4789184 5108899 
321 1249050 1668756 
322 4953808 4803085 
323 6047552 5681078 
324 7105912 7608940 
325 4596506 4173003 
326 552415 841649 
327 8745376 8261560 
