npieces: 500
capacity: 82344
1 462 576 
2 88 168 
3 693 864 
4 66 126 
5 55 105 
6 154 192 
7 55 105 
8 110 210 
9 231 288 
10 33 63 
11 770 960 
12 66 126 
13 66 126 
14 88 168 
15 308 384 
16 770 960 
17 44 84 
18 110 210 
19 77 147 
20 44 84 
21 770 960 
22 66 126 
23 77 147 
24 231 288 
25 231 288 
26 33 63 
27 66 126 
28 770 960 
29 231 288 
30 308 384 
31 231 288 
32 88 168 
33 99 189 
34 539 672 
35 693 864 
36 88 168 
37 231 288 
38 66 126 
39 693 864 
40 11 21 
41 616 768 
42 770 960 
43 693 864 
44 33 63 
45 55 105 
46 462 576 
47 77 147 
48 77 147 
49 77 96 
50 99 189 
51 693 864 
52 77 147 
53 11 21 
54 99 189 
55 22 42 
56 154 192 
57 66 126 
58 22 42 
59 693 864 
60 99 189 
61 110 210 
62 66 126 
63 539 672 
64 11 21 
65 55 105 
66 77 96 
67 66 126 
68 110 210 
69 99 189 
70 11 21 
71 231 288 
72 539 672 
73 616 768 
74 33 63 
75 770 960 
76 693 864 
77 77 96 
78 77 147 
79 11 21 
80 539 672 
81 770 960 
82 33 63 
83 11 21 
84 88 168 
85 462 576 
86 462 576 
87 539 672 
88 770 960 
89 110 210 
90 385 480 
91 22 42 
92 22 42 
93 770 960 
94 11 21 
95 462 576 
96 616 768 
97 231 288 
98 385 480 
99 693 864 
100 693 864 
101 66 126 
102 154 192 
103 110 210 
104 77 96 
105 770 960 
106 539 672 
107 44 84 
108 154 192 
109 33 63 
110 693 864 
111 66 126 
112 77 96 
113 11 21 
114 55 105 
115 616 768 
116 11 21 
117 231 288 
118 66 126 
119 539 672 
120 55 105 
121 77 147 
122 77 96 
123 88 168 
124 77 147 
125 616 768 
126 770 960 
127 44 84 
128 88 168 
129 44 84 
130 462 576 
131 616 768 
132 11 21 
133 462 576 
134 33 63 
135 462 576 
136 385 480 
137 11 21 
138 33 63 
139 33 63 
140 770 960 
141 693 864 
142 44 84 
143 33 63 
144 308 384 
145 110 210 
146 44 84 
147 693 864 
148 770 960 
149 11 21 
150 33 63 
151 616 768 
152 77 96 
153 66 126 
154 11 21 
155 462 576 
156 462 576 
157 693 864 
158 55 105 
159 693 864 
160 231 288 
161 770 960 
162 88 168 
163 66 126 
164 616 768 
165 55 105 
166 77 147 
167 462 576 
168 154 192 
169 231 288 
170 110 210 
171 462 576 
172 231 288 
173 539 672 
174 77 147 
175 308 384 
176 154 192 
177 66 126 
178 693 864 
179 33 63 
180 693 864 
181 770 960 
182 33 63 
183 385 480 
184 770 960 
185 99 189 
186 33 63 
187 539 672 
188 231 288 
189 385 480 
190 99 189 
191 231 288 
192 11 21 
193 77 147 
194 44 84 
195 231 288 
196 385 480 
197 77 147 
198 154 192 
199 77 147 
200 693 864 
201 616 768 
202 77 147 
203 693 864 
204 693 864 
205 231 288 
206 110 210 
207 22 42 
208 66 126 
209 44 84 
210 693 864 
211 55 105 
212 231 288 
213 308 384 
214 462 576 
215 770 960 
216 385 480 
217 616 768 
218 308 384 
219 22 42 
220 55 105 
221 44 84 
222 154 192 
223 154 192 
224 539 672 
225 88 168 
226 385 480 
227 110 210 
228 22 42 
229 385 480 
230 770 960 
231 385 480 
232 11 21 
233 11 21 
234 44 84 
235 55 105 
236 539 672 
237 385 480 
238 99 189 
239 77 147 
240 77 147 
241 99 189 
242 308 384 
243 693 864 
244 308 384 
245 77 96 
246 22 42 
247 110 210 
248 66 126 
249 616 768 
250 385 480 
251 66 126 
252 77 147 
