npieces: 1000
capacity: 483596440
1 694969 594818 
2 928418 827531 
3 645189 544733 
4 367102 267682 
5 173323 73535 
6 939687 839480 
7 536039 436104 
8 376559 276434 
9 646674 545976 
10 195591 94633 
11 655465 554494 
12 107467 7426 
13 186009 85599 
14 744967 645355 
15 124514 25215 
16 230455 131027 
17 863187 762320 
18 275111 176007 
19 821649 722324 
20 201320 101317 
21 176867 76752 
22 657786 557438 
23 780052 680655 
24 520682 420141 
25 666323 566863 
26 348426 248783 
27 299084 198477 
28 536906 436990 
29 105677 5224 
30 926008 826670 
31 311475 212468 
32 892341 792770 
33 902200 801822 
34 428880 328012 
35 322361 222071 
36 747615 647456 
37 436502 336927 
38 250736 151315 
39 291096 192079 
40 489848 388885 
41 617242 517890 
42 214904 115880 
43 611303 512065 
44 852746 752444 
45 770600 669834 
46 337302 236393 
47 892549 792988 
48 784872 684552 
49 1042813 943010 
50 643244 543023 
51 239479 140153 
52 744527 643591 
53 198031 98848 
54 463580 363531 
55 631444 531771 
56 597735 497950 
57 129120 28676 
58 798692 697993 
59 1008320 909071 
60 199950 100049 
61 987046 887671 
62 427693 328241 
63 1053675 953514 
64 1055648 954745 
65 999814 899342 
66 1001964 901187 
67 368977 268431 
68 1023864 924749 
69 180808 81351 
70 746122 645496 
71 375843 274888 
72 855089 755164 
73 338110 237897 
74 683470 583110 
75 698525 598826 
76 951801 851727 
77 630646 531365 
78 188893 89690 
79 223618 123667 
80 227011 126441 
81 1069008 968920 
82 793468 694044 
83 444696 343789 
84 623718 523848 
85 1030874 930760 
86 279617 178992 
87 131895 31594 
88 162086 61155 
89 277651 178053 
90 147198 46834 
91 701516 601799 
92 517475 416843 
93 950532 851015 
94 1061394 961078 
95 341026 241099 
96 806021 705324 
97 594915 494900 
98 1029902 930831 
99 1009209 909191 
100 1080696 979723 
101 122259 21848 
102 453056 353927 
103 874637 773653 
104 149028 49287 
105 367150 266796 
106 854986 755041 
107 380558 280538 
108 676390 576601 
109 556742 456657 
110 535252 434844 
111 514769 414917 
112 495961 396246 
113 403809 303380 
114 900144 800304 
115 242990 142736 
116 915815 816681 
117 833479 733674 
118 381250 280784 
119 923238 822652 
120 505407 405211 
121 387568 286898 
122 196108 96743 
123 711013 611414 
124 870515 769677 
125 616200 515704 
126 857494 756573 
127 933630 834230 
128 802442 703034 
129 279990 180717 
130 347878 248146 
131 431779 331132 
132 102481 2808 
133 558809 458481 
134 310997 210399 
135 792085 692627 
136 476120 375157 
137 1055832 956428 
138 445903 346841 
139 103632 4400 
140 228414 129403 
141 400306 299630 
142 890034 789839 
143 337917 238482 
144 203425 104302 
145 715256 615732 
146 773840 673417 
147 894128 794817 
148 458740 357770 
149 733842 634531 
150 219885 119241 
151 562733 463504 
152 336827 237479 
153 251235 151084 
154 911985 811915 
155 1060771 961756 
156 794603 694199 
157 1012583 912937 
158 501144 401094 
159 568678 469388 
160 1098035 998020 
161 231082 130396 
162 127192 28009 
163 943322 843025 
164 359107 259508 
165 194012 93748 
166 686690 587553 
167 657937 557989 
168 611524 512006 
169 587950 487816 
170 905102 805904 
171 835541 735693 
172 568277 467668 
173 922462 822299 
